Query Sequence Name	Gene ID	Gene Name	Genome ID	Genome Name	Query Start Coord	Query End Coord	Subject Start Coord	Subject End Coord	Bit Score	E-value	Identities	Subject Length	
query3677469	2663910157	periplasmic mercuric ion binding protein	2663762639	Enterobacter hormaechei MNCRE39	1	91	1	91	133	2e-43	91	91	
query3677469	2665082666	periplasmic mercuric ion binding protein	2663762955	Enterobacter hormaechei MNCRE56	1	91	1	91	133	2e-43	91	91	
query3677469	2665906257	periplasmic mercuric ion binding protein	2663763164	Enterobacter hormaechei MNCRE18	1	91	1	91	133	2e-43	91	91	
query3677469	2666486574	periplasmic mercuric ion binding protein	2663763303	Pseudomonas sp. NBRC 111142	1	91	1	91	133	2e-43	91	91	
query3677469	2666523212	periplasmic mercuric ion binding protein	2663763311	Enterobacter hormaechei MNCRE7	1	91	1	91	133	2e-43	91	91	
query3677469	2666839347	periplasmic mercuric ion binding protein	2663763391	Enterobacter hormaechei MNCRE29	1	91	1	91	133	2e-43	91	91	
query3677469	2666884639	periplasmic mercuric ion binding protein	2663763403	Enterobacter hormaechei MNCRE51	1	91	1	91	133	2e-43	91	91	
query3677469	2667300486	periplasmic mercuric ion binding protein	2663763503	Enterobacter hormaechei MNCRE25	1	91	1	91	133	2e-43	91	91	
query3677469	2669315729	periplasmic mercuric ion binding protein	2667527746	Enterobacter hormaechei MNCRE30	1	91	1	91	133	2e-43	91	91	
query3677469	2670681730	periplasmic mercuric ion binding protein	2667528073	Enterobacter hormaechei MNCRE17	1	91	1	91	133	2e-43	91	91	
query3677469	2672813073	periplasmic mercuric ion binding protein	2671180447	Enterobacter hormaechei MNCRE57	1	91	1	91	133	2e-43	91	91	
query3677469	2673682517	periplasmic mercuric ion binding protein	2671180661	Enterobacter hormaechei MNCRE8	1	91	1	91	133	2e-43	91	91	
query3677469	2678374368	periplasmic mercuric ion binding protein	2675903546	Enterobacter hormaechei MNCRE79	1	91	1	91	133	2e-43	91	91	
query3677469	2691951036	periplasmic mercuric ion binding protein	2690316027	Enterobacter hormaechei MNCRE36	1	91	1	91	133	2e-43	91	91	
query3677469	2692061072	periplasmic mercuric ion binding protein	2690316054	Enterobacter hormaechei MNCRE71	1	91	1	91	133	2e-43	91	91	
query3677469	2693536057	periplasmic mercuric ion binding protein	2693429525	Enterobacter hormaechei MNCRE28	1	91	1	91	133	2e-43	91	91	
query3677469	2699273791	periplasmic mercuric ion binding protein	2698536479	Enterobacter kobei ST54:941713674	1	91	1	91	133	2e-43	91	91	
query3677469	2702936645	periplasmic mercuric ion binding protein	2700989497	Enterobacter hormaechei MNCRE6	1	91	1	91	133	2e-43	91	91	
query3677469	2702944187	periplasmic mercuric ion binding protein	2700989499	Enterobacter hormaechei MNCRE37	1	91	1	91	133	2e-43	91	91	
query3677469	2702950923	periplasmic mercuric ion binding protein	2700989500	Enterobacter hormaechei MNCRE38	1	91	1	91	133	2e-43	91	91	
query3677469	2702973340	periplasmic mercuric ion binding protein	2700989506	Enterobacter hormaechei MNCRE9	1	91	1	91	133	2e-43	91	91	
query3677469	2703086233	periplasmic mercuric ion binding protein	2700989529	Enterobacter hormaechei MNCRE81	1	91	1	91	133	2e-43	91	91	
query3677469	2706468079	periplasmic mercuric ion binding protein	2703719350	Enterobacter hormaechei MNCRE85	1	91	1	91	133	2e-43	91	91	
query3677469	2719745359	periplasmic mercuric ion binding protein	2718218012	Enterobacter cloacae AR_0002	1	91	1	91	133	2e-43	91	91	
query3677469	2730100339	periplasmic mercuric ion binding protein	2728369351	Enterobacter hormaechei oharae 34978	1	91	1	91	133	2e-43	91	91	
query3677469	2743198252	periplasmic mercuric ion binding protein	2740892368	Cupriavidus metallidurans NE12	1	91	1	91	133	3e-43	91	91	
query3677469	2776928670	periplasmic mercuric ion binding protein	2775507052	Enterobacter sp. CRENT-193	1	91	1	91	133	2e-43	91	91	
query3677469	2788915171	periplasmic mercuric ion binding protein	2788499891	Sutterellaceae bacterium ARS112	1	91	1	91	133	1e-43	91	91	
query3677469	2793449786	periplasmic mercuric ion binding protein	2791355284	Enterobacter hormaechei xiangfangensis 40884	1	91	1	91	133	2e-43	91	91	
query3677469	2794847029	periplasmic mercuric ion binding protein	2791355562	Pseudomonas sp. GP01-A3	1	91	1	91	133	3e-43	91	91	
query3677469	2794855178	periplasmic mercuric ion binding protein	2791355563	Pseudomonas sp. GP01-A14	1	91	1	91	133	3e-43	91	91	
query3677469	2794862477	periplasmic mercuric ion binding protein	2791355564	Pseudomonas sp. GP01-A6	1	91	1	91	133	3e-43	91	91	
query3677469	2795235766	periplasmic mercuric ion binding protein	2791355624	Pseudomonas sp. GP01-A4	1	91	1	91	133	3e-43	91	91	
query3677469	2795244310	periplasmic mercuric ion binding protein	2791355625	Pseudomonas sp. GP01-A11	1	91	1	91	133	3e-43	91	91	
query3677469	2795260775	periplasmic mercuric ion binding protein	2791355628	Pseudomonas sp. GP01-A5	1	91	1	91	133	3e-43	91	91	
query3677469	2795267036	periplasmic mercuric ion binding protein	2791355629	Pseudomonas sp. GP01-A13	1	91	1	91	133	3e-43	91	91	
query3677469	2795276383	periplasmic mercuric ion binding protein	2791355630	Pseudomonas sp. GP01-A15	1	91	1	91	133	3e-43	91	91	
query3677469	2795282969	periplasmic mercuric ion binding protein	2791355631	Pseudomonas sp. GP01-A9	1	91	1	91	133	3e-43	91	91	
query3677469	2795287707	periplasmic mercuric ion binding protein	2791355632	Pseudomonas sp. GP01-A8	1	91	1	91	133	3e-43	91	91	
query3677469	2795294872	periplasmic mercuric ion binding protein	2791355633	Pseudomonas sp. GP01-A1	1	91	1	91	133	3e-43	91	91	
query3677469	2842973080	periplasmic mercuric ion binding protein	2842970183	Pluralibacter gergoviae DS82E24	1	91	1	91	133	2e-43	91	91	
query3677469	2843909743	periplasmic mercuric ion binding protein	2843909154	Cronobacter sakazakii GZcsf-1	1	91	1	91	133	2e-43	91	91	
query3677469	2859675777	periplasmic mercuric ion binding protein	2859671954	Enterobacter cloacae AR_0053	1	91	1	91	133	2e-43	91	91	
query3677469	2520119821	periplasmic mercuric ion binding protein	2519899560	Escherichia coli O111:H8 CVM9634	1	91	1	91	132	5e-43	89	91	
query3677469	2520138863	periplasmic mercuric ion binding protein	2519899563	Escherichia coli O111 CVM9455	1	91	1	91	132	5e-43	89	91	
query3677469	2559831382	periplasmic mercuric ion binding protein	2558860434	Salmonella enterica enterica sv. Typhimurium 34502	1	91	1	91	132	5e-43	89	91	
query3677469	2577542075	periplasmic mercuric ion binding protein	2576861188	Enterobacter asburiae UCI 49	1	91	1	91	132	5e-43	89	91	
query3677469	2633881608	periplasmic mercuric ion binding protein	2630968946	Ralstonia mannitolilytica SN82F48	1	91	1	91	132	6e-43	88	91	
query3677469	2649900053	periplasmic mercuric ion binding protein	2648501434	Enterobacter hormaechei oharae CCBH10892	1	91	1	91	132	5e-43	89	91	
query3677469	2656572964	periplasmic mercuric ion binding protein	2654588004	Salmonella enterica enterica sv. Typhimurium 33676	1	91	1	91	132	5e-43	89	91	
query3677469	2663101152	periplasmic mercuric ion binding protein	2660238614	Salmonella enterica enterica sv. Typhimurium DT104 613sCH44	1	91	1	91	132	5e-43	89	91	
query3677469	2704054379	periplasmic mercuric ion binding protein	2703718695	Enterobacter asburiae ST252:950126202	1	91	1	91	132	1e-42	89	91	
query3677469	2743198489	periplasmic mercuric ion binding protein	2740892368	Cupriavidus metallidurans NE12	1	91	1	91	132	8e-43	88	91	
query3677469	2780850055	periplasmic mercuric ion binding protein	2778261641	Escherichia coli MOD1-EC6519	1	91	1	91	132	5e-43	89	91	
query3677469	2843913463	periplasmic mercuric ion binding protein	2843909154	Cronobacter sakazakii GZcsf-1	1	91	1	91	132	5e-43	89	91	
query3677469	2843974457	periplasmic mercuric ion binding protein	2843969098	Citrobacter freundii SL151	1	91	1	91	132	5e-43	89	91	
query3677469	2851281858	periplasmic mercuric ion binding protein	2851277247	Aeromonas hydrophila ZYAH75	1	91	1	91	132	5e-43	89	91	
query3677469	2851436965	periplasmic mercuric ion binding protein	2851431590	Klebsiella pneumoniae INF278	1	91	1	91	132	5e-43	89	91	
query3677469	2851442713	periplasmic mercuric ion binding protein	2851437328	Klebsiella pneumoniae INF163	1	91	1	91	132	5e-43	89	91	
query3677469	2860595258	periplasmic mercuric ion binding protein	2860589870	Klebsiella pneumoniae INF274	1	91	1	91	132	5e-43	89	91	
query3677469	2870236369	periplasmic mercuric ion binding protein	2870230914	Klebsiella pneumoniae 2-1	1	91	1	91	132	5e-43	89	91	
query3677469	2851118028	periplasmic mercuric ion binding protein	2851114255	Serratia marcescens AR_0027	22	91	22	91	131	1e-42	93	91	
query3677469	2620948084	periplasmic mercuric ion binding protein	2619619206	Herbaspirillum sp. RV1423	1	91	1	91	130	5e-42	86	91	
query3677469	2741231098	periplasmic mercuric ion binding protein	2740891879	Caballeronia udeis ES_PA-B7	1	91	1	91	130	4e-42	75	91	
query3677469	2844113640	periplasmic mercuric ion binding protein	2844110416	Herbaspirillum sp. VT-16-41	1	91	1	91	130	3e-42	80	91	
query3677469	2742272261	periplasmic mercuric ion binding protein	2740892159	Oleibacter sp. HI0075	1	91	1	91	129	7e-42	91	91	
query3677469	2742274229	periplasmic mercuric ion binding protein	2740892159	Oleibacter sp. HI0075	1	91	1	91	129	7e-42	91	91	
query3677469	2804954603	periplasmic mercuric ion binding protein	2802429317	Variovorax boronicumulans J1	1	91	1	92	129	1e-41	68	92	
query3677469	2847530823	periplasmic mercuric ion binding protein	2847528547	Stenotrophomonas maltophilia SJTH1	1	91	1	91	129	7e-42	90	91	
query3677469	640052190	periplasmic mercuric ion binding protein	640048476	Ensifer meliloti FP2 plasmid pSB102	1	91	1	91	129	8e-44	90	91	
query3677469	2746761235	periplasmic mercuric ion binding protein	2744055058	Caballeronia udeis ES_FE-B12	1	90	1	90	128	5e-41	74	91	
query3677469	2755415800	periplasmic mercuric ion binding protein	2754412539	Caballeronia udeis ES_FE-H11	1	90	1	90	128	5e-41	74	91	
query3677469	2758012205	periplasmic mercuric ion binding protein	2757320494	Caballeronia sordidicola ES_PA-B12	1	90	1	90	128	5e-41	74	91	
query3677469	2570642442	periplasmic mercuric ion binding protein	2568526636	Methylibium sp. T29-B	1	91	1	91	127	5e-41	73	91	
query3677469	2579199270	periplasmic mercuric ion binding protein	2576861680	Methylibium sp. T29	1	91	1	91	127	5e-41	73	91	
query3677469	2660388312	mercuric transport protein	2660237937	Pseudomonas lactis DSM 29142	1	85	1	85	127	2e-40	74	138	
query3677469	2647653782	periplasmic mercuric ion binding protein	2645727942	Comamonas thiooxydans DF2	18	91	1	74	126	6e-41	81	74	
query3677469	2732579622	periplasmic mercuric ion binding protein	2731957649	Variovorax soli NBRC 106424	1	91	1	92	126	2e-40	72	92	
query3677469	646167867	periplasmic mercuric ion binding protein	645951810	Enhydrobacter aerosaccus SK60	8	91	1	84	126	5e-41	70	84	
query3677469	2551989549	periplasmic mercuric ion binding protein	2551306146	Afipia birgiae 34632	1	91	1	92	125	5e-40	66	92	
query3677469	2585849347	periplasmic mercuric ion binding protein	2585427595	Rhizobium tropici PTD1	1	91	1	92	125	7e-40	66	92	
query3677469	2637848639	periplasmic mercuric ion binding protein	2636415745	Comamonas thiooxydans DF1	24	91	1	68	125	1e-40	91	68	
query3677469	2718474440	periplasmic mercuric ion binding protein	2718217687	Novosphingobium kunmingense CGMCC 1.12274	1	91	1	92	125	3e-40	65	92	
query3677469	2788675049	periplasmic mercuric ion binding protein	2788499837	Rhizobium sp. WW_1	1	91	1	92	125	7e-40	66	92	
query3677469	2549716904	periplasmic mercuric ion binding protein	2548876758	Pseudomonas aeruginosa NCMG1179	16	91	17	92	123	3e-39	76	92	
query3677469	2550317815	periplasmic mercuric ion binding protein	2548876915	Klebsiella pneumoniae pneumoniae LCT-KP214	1	91	1	91	123	2e-39	85	91	
query3677469	2555199138	periplasmic mercuric ion binding protein	2554235220	Klebsiella pneumoniae LCT-KP182	1	91	1	91	123	2e-39	85	91	
query3677469	2555215169	periplasmic mercuric ion binding protein	2554235223	Klebsiella pneumoniae LCT-KP289	1	91	1	91	123	2e-39	85	91	
query3677469	2573600845	periplasmic mercuric ion binding protein	2571042753	Enterobacter sp. MGH 15	1	91	1	91	123	2e-39	85	91	
query3677469	2578644025	periplasmic mercuric ion binding protein	2576861519	Enterobacter sp. MGH 7	1	91	1	91	123	2e-39	85	91	
query3677469	2588780212	periplasmic mercuric ion binding protein	2588253803	Salmonella enterica enterica sv. Heidelberg SARA 39	1	91	1	91	123	2e-39	85	91	
query3677469	2660387783	periplasmic mercuric ion binding protein	2660237937	Pseudomonas lactis DSM 29142	16	91	17	92	123	3e-39	76	92	
query3677469	2843974587	periplasmic mercuric ion binding protein	2843969098	Citrobacter freundii SL151	1	91	1	91	123	2e-39	85	91	
query3677469	2851437237	periplasmic mercuric ion binding protein	2851431590	Klebsiella pneumoniae INF278	1	91	1	91	123	2e-39	85	91	
query3677469	2851442985	periplasmic mercuric ion binding protein	2851437328	Klebsiella pneumoniae INF163	1	91	1	91	123	2e-39	85	91	
query3677469	2860595531	periplasmic mercuric ion binding protein	2860589870	Klebsiella pneumoniae INF274	1	91	1	91	123	2e-39	85	91	
query3677469	2870236335	periplasmic mercuric ion binding protein	2870230914	Klebsiella pneumoniae 2-1	1	91	1	91	123	2e-39	85	91	
query3677469	2510626475	periplasmic mercuric ion binding protein	2510461031	Pseudomonas aeruginosa LC IV, ATCC 260	13	91	14	92	122	7e-39	72	92	
query3677469	2510641058	periplasmic mercuric ion binding protein	2510461033	Pseudomonas aeruginosa Gessard, ATCC 262	13	91	14	92	122	7e-39	72	92	
query3677469	2510648028	periplasmic mercuric ion binding protein	2510461034	Pseudomonas aeruginosa R. Hugh 813, ATCC 97	13	91	14	92	122	7e-39	72	92	
query3677469	2520140941	periplasmic mercuric ion binding protein	2519899563	Escherichia coli O111 CVM9455	21	91	15	85	122	4e-39	82	85	
query3677469	2522339898	periplasmic mercuric ion binding protein	2522125097	Rhodanobacter sp. OR444	1	91	1	91	122	6e-39	74	91	
query3677469	2581451706	periplasmic mercuric ion binding protein	2579778897	Pseudomonas aeruginosa VRFPA08	16	91	17	92	122	4e-39	75	92	
query3677469	2638918783	periplasmic mercuric ion binding protein	2636416004	Pseudomonas mandelii LMG 21607	13	91	14	92	122	7e-39	72	92	
query3677469	2659673792	periplasmic mercuric ion binding protein	2657245614	Pseudomonas sp. NBRC 111118	13	91	14	92	122	7e-39	72	92	
query3677469	2661419732	periplasmic mercuric ion binding protein	2660238203	Pseudomonas sp. NBRC 111127	13	91	14	92	122	6e-39	72	92	
query3677469	2661683279	periplasmic mercuric ion binding protein	2660238266	Pseudomonas aeruginosa BTP038	16	91	17	92	122	4e-39	75	92	
query3677469	2666129976	periplasmic mercuric ion binding protein	2663763218	Pseudomonas coronafaciens LMG 5060	13	91	14	92	122	5e-39	72	92	
query3677469	2666490112	periplasmic mercuric ion binding protein	2663763303	Pseudomonas sp. NBRC 111142	13	91	14	92	122	7e-39	72	92	
query3677469	2667580018	periplasmic mercuric ion binding protein	2667527211	Pseudomonas abietaniphila LMG 20220	13	91	14	92	122	7e-39	72	92	
query3677469	2729285056	periplasmic mercuric ion binding protein	2728369127	Pseudomonas sp. ABFPK	13	91	14	92	122	6e-39	72	92	
query3677469	2745187327	periplasmic mercuric ion binding protein	2744054662	Pseudomonas monteilii CD10_2	13	91	14	92	122	7e-39	72	92	
query3677469	2778740943	periplasmic mercuric ion binding protein	2778261061	Pusillimonas sp. EAC49	21	91	21	91	122	3e-39	85	91	
query3677469	2794725846	periplasmic mercuric ion binding protein	2791355541	Pseudomonas sp. MPR-R5A	13	91	14	92	122	7e-39	72	92	
query3677469	2794783343	periplasmic mercuric ion binding protein	2791355551	Pseudomonas sp. MPR-R5B	13	91	14	92	122	7e-39	72	92	
query3677469	2795097637	periplasmic mercuric ion binding protein	2791355603	Pseudomonas sp. MPBC4-3	13	91	14	92	122	7e-39	72	92	
query3677469	2815718299	periplasmic mercuric ion binding protein	2814123354	Pseudomonas mandelii NBRC 103147	13	91	14	92	122	7e-39	72	92	
query3677469	2847828518	periplasmic mercuric ion binding protein	2847827230	Aeromonas caviae R25-2	16	91	17	92	122	3e-39	75	92	
query3677469	2851279304	periplasmic mercuric ion binding protein	2851277247	Aeromonas hydrophila ZYAH75	16	91	17	92	122	3e-39	75	92	
query3677469	2852468465	periplasmic mercuric ion binding protein	2852464720	Aeromonas caviae R25-6	16	91	17	92	122	3e-39	75	92	
query3677469	2852477929	periplasmic mercuric ion binding protein	2852473627	Aeromonas caviae T25-39	16	91	17	92	122	3e-39	75	92	
query3677469	2870320803	periplasmic mercuric ion binding protein	2870319472	Pseudomonas aeruginosa PASGNDM345	16	91	17	92	122	4e-39	75	92	
query3677469	2870332857	periplasmic mercuric ion binding protein	2870331525	Pseudomonas aeruginosa PASGNDM699	16	91	17	92	122	4e-39	75	92	
query3677469	2793749079	periplasmic mercuric ion binding protein	2791355352	Trinickia dabaoshanensis GIMN1.004	18	91	19	92	121	1e-38	78	92	
query3677469	2842330807	periplasmic mercuric ion binding protein	2842324504	Paraburkholderia fungorum SEMIA 4007	1	90	1	91	121	2e-38	66	95	
query3677469	2842330799	periplasmic mercuric ion binding protein	2842324504	Paraburkholderia fungorum SEMIA 4007	13	91	14	92	121	2e-38	70	92	
query3677469	2842354235	periplasmic mercuric ion binding protein	2842348783	Paraburkholderia fungorum SEMIA 4013	13	91	14	92	121	2e-38	70	92	
query3677469	2842354243	periplasmic mercuric ion binding protein	2842348783	Paraburkholderia fungorum SEMIA 4013	1	90	1	91	121	2e-38	66	95	
query3677469	2516838933	periplasmic mercuric ion binding protein	2516653033	Marinobacter salsuginis SD-14B	1	90	1	91	120	4e-38	63	98	
query3677469	2566766731	periplasmic mercuric ion binding protein	2565956706	Pseudomonas sp. G5(2012)	16	91	17	92	120	4e-38	71	92	
query3677469	2633884969	periplasmic mercuric ion binding protein	2630968946	Ralstonia mannitolilytica SN82F48	1	89	1	89	120	2e-38	67	94	
query3677469	2805329995	periplasmic mercuric ion binding protein	2802429416	Halomonas sp. SAT58	1	91	1	92	120	1e-38	67	98	
query3677469	2823160762	periplasmic mercuric ion binding protein	2823156881	Marinobacter sp. CPC48	1	90	1	91	120	5e-38	63	98	
query3677469	639811359	periplasmic mercuric ion binding protein	639633037	Marinobacter aquaeolei VT8	1	90	1	91	120	4e-38	63	98	
query3677469	2514539843	periplasmic mercuric ion binding protein	2513237337	Marinobacter manganoxydans MnI7-9	1	90	1	91	119	7e-38	62	98	
query3677469	2548192165	periplasmic mercuric ion binding protein	2547132297	Acinetobacter bereziniae Brisou 64, LMG 1003	16	91	17	92	119	1e-37	74	92	
query3677469	2566529799	periplasmic mercuric ion binding protein	2565956640	Acinetobacter bereziniae Brisou 64, LMG 1003	16	91	17	92	119	1e-37	74	92	
query3677469	2635930292	periplasmic mercuric ion binding protein	2634166495	Acinetobacter baumannii 269	16	91	17	92	119	9e-38	74	92	
query3677469	2663928132	periplasmic mercuric ion binding protein	2663762643	Acinetobacter bereziniae KCTC 23199	16	91	17	92	119	1e-37	74	92	
query3677469	2702014802	periplasmic mercuric ion binding protein	2700989281	Acinetobacter sp. NBRC 110496	16	91	17	92	119	9e-38	74	92	
query3677469	2769350284	periplasmic mercuric ion binding protein	2767802239	Acinetobacter idrijaensis MII	16	91	17	92	119	7e-38	74	92	
query3677469	2794849399	periplasmic mercuric ion binding protein	2791355562	Pseudomonas sp. GP01-A3	14	91	15	92	119	1e-37	72	92	
query3677469	2794854638	periplasmic mercuric ion binding protein	2791355563	Pseudomonas sp. GP01-A14	14	91	15	92	119	1e-37	72	92	
query3677469	2794863619	periplasmic mercuric ion binding protein	2791355564	Pseudomonas sp. GP01-A6	14	91	15	92	119	1e-37	72	92	
query3677469	2795011132	periplasmic mercuric ion binding protein	2791355588	Pseudomonas sp. FW215-L2	14	91	15	92	119	1e-37	72	92	
query3677469	2795236719	periplasmic mercuric ion binding protein	2791355624	Pseudomonas sp. GP01-A4	14	91	15	92	119	1e-37	72	92	
query3677469	2795243267	periplasmic mercuric ion binding protein	2791355625	Pseudomonas sp. GP01-A11	14	91	15	92	119	1e-37	72	92	
query3677469	2795262288	periplasmic mercuric ion binding protein	2791355628	Pseudomonas sp. GP01-A5	14	91	15	92	119	1e-37	72	92	
query3677469	2795268314	periplasmic mercuric ion binding protein	2791355629	Pseudomonas sp. GP01-A13	14	91	15	92	119	1e-37	72	92	
query3677469	2795275363	periplasmic mercuric ion binding protein	2791355630	Pseudomonas sp. GP01-A15	14	91	15	92	119	1e-37	72	92	
query3677469	2795282114	periplasmic mercuric ion binding protein	2791355631	Pseudomonas sp. GP01-A9	14	91	15	92	119	1e-37	72	92	
query3677469	2795288899	periplasmic mercuric ion binding protein	2791355632	Pseudomonas sp. GP01-A8	14	91	15	92	119	1e-37	72	92	
query3677469	2795296088	periplasmic mercuric ion binding protein	2791355633	Pseudomonas sp. GP01-A1	14	91	15	92	119	1e-37	72	92	
query3677469	2823096918	periplasmic mercuric ion binding protein	2823093794	Marinobacter sp. IN6	1	90	1	91	119	8e-38	62	98	
query3677469	2581105856	periplasmic mercuric ion binding protein	2579778817	Burkholderia cenocepacia PT15	1	90	1	90	118	2e-37	81	91	
query3677469	2583247054	periplasmic mercuric ion binding protein	2582580763	Burkholderia cenocepacia S2AES	1	90	1	90	118	2e-37	81	91	
query3677469	2598438729	periplasmic mercuric ion binding protein	2597490133	Burkholderia multivorans DDS 15A-1	1	90	1	90	118	2e-37	81	91	
query3677469	2639346948	periplasmic mercuric ion binding protein	2636416112	Mumia flava MUSC 201	1	90	1	90	118	5e-37	81	91	
query3677469	2648572301	periplasmic mercuric ion binding protein	2648501116	Aquamicrobium sp. SK-2	1	90	1	90	118	3e-37	81	91	
query3677469	2682450119	periplasmic mercuric ion binding protein	2681812996	Burkholderia contaminans LMG 23361	1	90	1	90	118	3e-37	81	91	
query3677469	2710231752	periplasmic mercuric ion binding protein	2708743155	Paraburkholderia insulsa LMG 28183	1	90	1	90	118	3e-37	81	91	
query3677469	2735853926	periplasmic mercuric ion binding protein	2734482269	Burkholderia sp. bin4_M5	1	90	1	90	118	2e-37	81	91	
query3677469	2766114602	periplasmic mercuric ion binding protein	2765235966	Burkholderia sp. CQ001	1	90	1	90	118	2e-37	81	91	
query3677469	2774117574	periplasmic mercuric ion binding protein	2773857669	Burkholderia sp. 28_3	1	90	1	90	118	2e-37	81	91	
query3677469	2793658657	periplasmic mercuric ion binding protein	2791355339	Burkholderia sp. HI4860	1	90	1	90	118	2e-37	81	91	
query3677469	2793667011	periplasmic mercuric ion binding protein	2791355340	Burkholderia sp. AU33647	1	90	1	90	118	2e-37	81	91	
query3677469	2793676659	periplasmic mercuric ion binding protein	2791355341	Burkholderia sp. AU27893	1	90	1	90	118	2e-37	81	91	
query3677469	2839307145	periplasmic mercuric ion binding protein	2839303116	Variovorax sp. JS1663	16	91	17	92	118	2e-37	74	92	
query3677469	642625349	periplasmic mercuric ion binding protein	642555151	Ralstonia pickettii 12J	22	91	21	90	118	2e-37	81	90	
query3677469	2628513952	periplasmic mercuric ion binding protein	2627853681	Caballeronia mineralivorans PML1(12)	1	91	1	91	117	6e-37	76	91	
query3677469	2637848783	periplasmic mercuric ion binding protein	2636415745	Comamonas thiooxydans DF1	24	91	1	68	117	3e-37	81	68	
query3677469	2637957366	periplasmic mercuric ion binding protein	2636415771	Paraburkholderia fungorum ATCC BAA-463	1	91	1	91	117	5e-37	76	91	
query3677469	2844302676	periplasmic mercuric ion binding protein	2844301416	Acidovorax cavernicola 1011MAR4D40.2	15	91	16	92	116	2e-36	69	92	
query3677469	2856163344	periplasmic mercuric ion binding protein	2856162434	Halomonas sp. CSM-2	2	91	3	92	116	1e-36	64	98	
query3677469	2514540735	periplasmic mercuric ion binding protein	2513237337	Marinobacter manganoxydans MnI7-9	1	91	1	92	115	3e-36	64	98	
query3677469	2516839424	periplasmic mercuric ion binding protein	2516653033	Marinobacter salsuginis SD-14B	1	91	1	92	115	3e-36	64	98	
query3677469	2570643567	periplasmic mercuric ion binding protein	2568526636	Methylibium sp. T29-B	22	91	23	92	115	3e-36	76	92	
query3677469	2579199775	periplasmic mercuric ion binding protein	2576861680	Methylibium sp. T29	22	91	23	92	115	3e-36	76	92	
query3677469	2585110847	periplasmic mercuric ion binding protein	2582581268	Halomonas ilicicola DSM 19980	1	91	1	92	115	2e-36	62	92	
query3677469	2620090976	periplasmic mercuric ion binding protein	2619618959	Marinobacter sp. DSM 26291	1	91	1	92	115	3e-36	64	98	
query3677469	2647724817	periplasmic mercuric ion binding protein	2645727960	Sphingomonas sp. Ant H11	1	91	1	92	115	3e-36	62	92	
query3677469	2711614977	periplasmic mercuric ion binding protein	2710724146	Marinobacter sp. SUR-4	1	91	1	92	115	3e-36	64	98	
query3677469	2741230580	periplasmic mercuric ion binding protein	2740891879	Caballeronia udeis ES_PA-B7	21	91	22	92	115	9e-36	79	92	
query3677469	2742270025	periplasmic mercuric ion binding protein	2740892159	Oleibacter sp. HI0075	1	91	1	92	115	3e-36	64	98	
query3677469	2747842166	periplasmic mercuric ion binding protein	2744055288	Caballeronia sordidicola ES_PA-C8	1	91	1	91	115	6e-36	77	91	
query3677469	2755804593	periplasmic mercuric ion binding protein	2754412711	Caballeronia udeis ES_AL-A7	1	91	1	91	115	6e-36	77	91	
query3677469	2755804710	periplasmic mercuric ion binding protein	2754412711	Caballeronia udeis ES_AL-A7	1	91	1	91	115	6e-36	77	91	
query3677469	2758208479	periplasmic mercuric ion binding protein	2757320534	Caballeronia udeis ES_AL-E11	1	91	1	91	115	7e-36	74	91	
query3677469	2790776633	periplasmic mercuric ion binding protein	2788500467	Roseovarius sp. EAC48	1	91	1	92	115	2e-36	64	98	
query3677469	2792669192	periplasmic mercuric ion binding protein	2791355103	Marinobacter aromaticivorans D15-8P	1	91	1	92	115	2e-36	64	98	
query3677469	2805329011	periplasmic mercuric ion binding protein	2802429416	Halomonas sp. SAT58	1	91	1	92	115	1e-36	64	98	
query3677469	2807498196	periplasmic mercuric ion binding protein	2806310756	Methylophaga sp. IN12	1	91	1	92	115	2e-36	64	98	
query3677469	2823095296	periplasmic mercuric ion binding protein	2823093794	Marinobacter sp. IN6	1	91	1	92	115	3e-36	64	98	
query3677469	2823159784	periplasmic mercuric ion binding protein	2823156881	Marinobacter sp. CPC48	1	91	1	92	115	3e-36	64	98	
query3677469	2844263554	periplasmic mercuric ion binding protein	2844259987	Marinobacter profundi PWS21	1	91	1	92	115	3e-36	64	98	
query3677469	639810196	periplasmic mercuric ion binding protein	639633037	Marinobacter aquaeolei VT8	1	91	1	92	115	3e-36	64	98	
query3677469	2548483025	periplasmic mercuric ion binding protein	2547132370	Komagataeibacter europaeus LMG 18890	21	91	22	92	114	5e-36	76	92	
query3677469	2580260907	periplasmic mercuric ion binding protein	2579778615	Paraburkholderia fungorum NBRC 102489	1	91	1	91	114	1e-35	71	91	
query3677469	2637956444	periplasmic mercuric ion binding protein	2636415771	Paraburkholderia fungorum ATCC BAA-463	1	91	1	91	114	1e-35	71	91	
query3677469	2660388740	periplasmic mercuric ion binding protein	2660237937	Pseudomonas lactis DSM 29142	1	91	1	91	114	7e-36	79	91	
query3677469	2710229722	periplasmic mercuric ion binding protein	2708743155	Paraburkholderia insulsa LMG 28183	1	91	1	91	114	1e-35	71	91	
query3677469	2744640516	periplasmic mercuric ion binding protein	2744054528	Idiomarina sp. H105	1	88	1	89	114	9e-36	64	98	
query3677469	2813010521	periplasmic mercuric ion binding protein	2811995063	Paraburkholderia fungorum FDAARGOS_245	1	91	1	91	114	1e-35	71	91	
