"Query.Sequence.Name","Gene.ID","Gene.Name","Genome.ID","Genome.Name","Query.Start.Coord","Query.End.Coord","Subject.Start.Coord","Subject.End.Coord","Bit.Score","E.value","Identities","Subject.Length","X"
"query3606436",2697361337,"P-type Cu+ transporter",2695420758,"Paeniclostridium sordellii R32977",22,85,37,100,48.1,NA,28,861,NA
"query3606436",2697547209,"P-type Cu+ transporter",2695420803,"Paeniclostridium sordellii W2922",21,85,106,170,48.1,5e-09,28,861,NA
"query3606436",2697547209,"P-type Cu+ transporter",2695420803,"Paeniclostridium sordellii W2922",22,85,37,100,48.1,NA,28,861,NA
"query3606436",2698787759,"P-type Cu+ transporter",2698536364,"Paeniclostridium sordellii R32462",21,85,106,170,48.1,4e-09,28,861,NA
"query3606436",2698787759,"P-type Cu+ transporter",2698536364,"Paeniclostridium sordellii R32462",22,85,37,100,48.1,NA,28,861,NA
"query3606436",2698977918,"P-type Cu+ transporter",2698536409,"Paeniclostridium sordellii JGS444",21,85,106,170,48.1,5e-09,28,861,NA
"query3606436",2698977918,"P-type Cu+ transporter",2698536409,"Paeniclostridium sordellii JGS444",22,85,37,100,48.1,NA,28,861,NA
"query3606436",2742640894,"P-type Cu+ transporter",2740892240,"Paeniclostridium sordellii R32921",21,85,106,170,48.1,4e-09,28,861,NA
"query3606436",2742640894,"P-type Cu+ transporter",2740892240,"Paeniclostridium sordellii R32921",22,85,37,100,48.1,NA,28,861,NA
"query3606436",2770903470,"P-type Cu+ transporter",2767802767,"Paraclostridium benzoelyticum JC272",22,85,3,66,48.1,NA,30,827,NA
"query3606436",2848430341,"cation transport ATPase",2848425531,"Dictyobacter kobayashii Uno11",25,85,27,87,48.1,1e-08,33,389,NA
"query3606436",2523093387,"P-type Cu+ transporter",2522572155,"Solirubrobacter pratensis URHD0082",20,89,5,73,47.8,1e-08,33,770,NA
"query3606436",2543314510,"P-type Cu+ transporter",2541047517,"Paraclostridium bifermentans ATCC 19299",22,85,8,71,47.8,6e-09,30,832,NA
"query3606436",2543317080,"P-type Cu+ transporter",2541047518,"Paraclostridium bifermentans ATCC 638",22,85,78,141,47.8,8e-09,28,832,NA
"query3606436",2573828948,"P-type Cu+ transporter",2571042820,"Paraclostridium bifermentans WYM",22,85,8,71,47.8,NA,30,832,NA
"query3606436",2637147252,"P-type Cu+ transporter",2636415582,"Candidatus Dorea massiliensis AP6",22,85,73,136,47.8,8e-09,28,827,NA
"query3606436",2656393223,"P-type Cu+ transporter",2654587957,"Gammaproteobacteria bacterium SG8_15",24,88,4,65,47.8,5e-09,43,736,NA
"query3606436",2696490912,"P-type Cu+ transporter",2695420552,"Paeniclostridium sordellii UMC1",21,85,106,170,47.8,NA,26,861,NA
"query3606436",2757967733,"P-type Cu+ transporter",2757320483,"Eubacteriales bacterium Cp17",25,85,8,68,47.8,2e-08,33,806,NA
"query3606436",2840510047,"P-type Cu+ transporter",2840502759,"Dictyobacter aurantiacus S27",11,85,97,171,47.8,2e-08,32,874,NA
"query3606436",2543314510,"P-type Cu+ transporter",2541047517,"Paraclostridium bifermentans ATCC 19299",22,85,78,141,47.4,NA,28,832,NA
"query3606436",2546678042,"copper chaperone",2545824751,"Staphylococcus epidermidis 36-1",21,86,2,66,47.4,5e-10,30,68,NA
"query3606436",2546684731,"copper chaperone",2545824753,"Staphylococcus epidermidis 41tr",21,86,2,66,47.4,6e-10,30,68,NA
"query3606436",2546687194,"copper chaperone",2545824754,"Staphylococcus epidermidis 528m",21,86,2,66,47.4,6e-10,30,68,NA
"query3606436",2581702516,"P-type Cu+ transporter",2579778957,"Clostridium botulinum CDC54085",22,85,72,135,47.4,1e-08,34,811,NA
"query3606436",2600781923,"P-type Cu+ transporter",2600255061,"Clostridium ihumii AP5",25,85,5,65,47.4,1e-08,31,813,NA
"query3606436",2619492212,"P-type Cu+ transporter",2617271308,"Clostridium sp. NCR",22,85,77,140,47.4,9e-09,28,832,NA
"query3606436",2663167894,"P-type Cu+ transporter",2660238633,"Paeniclostridium sordellii W3026",22,85,37,100,47.4,8e-09,28,791,NA
"query3606436",2666879897,"P-type Cu+ transporter",2663763402,"Clostridium botulinum Walls 8G",22,85,72,135,47.4,1e-08,34,811,NA
"query3606436",2667340323,"P-type Cu+ transporter",2663763516,"Paeniclostridium sordellii R30684",21,85,106,170,47.4,9e-09,28,861,NA
"query3606436",2727267907,"P-type Cu+ transporter",2724679559,"Clostridium botulinum Walls 8G",22,85,72,135,47.4,1e-08,34,811,NA
"query3606436",2741400568,"P-type Cu+ transporter",2740891991,"Candidatus Heimdallarchaeota archaeon LC_2",26,85,23,82,47.4,1e-08,37,836,NA
"query3606436",637367226,"copper chaperone",637000281,"Staphylococcus epidermidis ATCC 12228",21,86,2,66,47.4,6e-10,30,68,NA
"query3606436",2515445466,"copper chaperone",2515154075,"Novosphingobium nitrogenifigens Y88, DSM 19370",24,86,4,66,47,2e-09,35,70,NA
"query3606436",2572040551,"P-type Cu+ transporter",2571042300,"Staphylococcus aureus DAR5864",22,90,72,140,47,9e-09,33,802,NA
"query3606436",2602753007,"P-type Cu+ transporter",2602041742,"Staphylococcus aureus DAR3144",22,90,72,140,47,1e-08,33,802,NA
"query3606436",2604195418,"P-type Cu+ transporter",2603879595,"Staphylococcus aureus DAR5810",22,90,72,140,47,9e-09,33,802,NA
"query3606436",2619491736,"copper ion binding protein",2617271308,"Clostridium sp. NCR",22,86,3,67,47,2e-09,28,91,NA
"query3606436",2637147252,"P-type Cu+ transporter",2636415582,"Candidatus Dorea massiliensis AP6",22,85,3,66,47,NA,28,827,NA
"query3606436",2712982343,"P-type Cu+ transporter",2711768374,"candidate division NC10 bacterium RIFCSPLOWO2_12_FULL_66_18",19,85,69,135,47,2e-08,39,891,NA
"query3606436",2757967733,"P-type Cu+ transporter",2757320483,"Eubacteriales bacterium Cp17",26,90,77,141,47,NA,35,806,NA
"query3606436",645665099,"P-type Cu+ transporter",645058749,"Staphylococcus aureus aureus CF-Marseille",22,90,72,140,47,9e-09,33,802,NA
"query3606436",647183696,"P-type Cu+ transporter",647000322,"Staphylococcus aureus aureus MR1",22,90,72,140,47,9e-09,33,802,NA
"query3606436",2520187910,"copper ion binding protein",2519899574,"Clostridium botulinum CFSAN001627",22,87,2,67,46.6,4e-09,30,122,NA
"query3606436",2558673002,"P-type Cu+ transporter",2558309100,"Clostridioides mangenotii LM2",21,85,77,141,46.6,2e-08,28,829,NA
"query3606436",2586320360,"P-type Cu+ transporter",2585427715,"Clostridioides mangenotii TR",21,85,77,141,46.6,2e-08,28,829,NA
"query3606436",2621142932,"P-type Cu+ transporter",2619619256,"Clostridium botulinum sv. B Osaka05",25,85,75,135,46.6,2e-08,36,811,NA
"query3606436",2640871823,"P-type Cu+ transporter",2639762826,"Clostridioides difficile RA09_70",20,85,76,141,46.6,2e-08,30,833,NA
"query3606436",2653802798,"copper chaperone",2651870112,"Tindallia magadiensis Z-7934",26,86,5,64,46.6,2e-09,34,71,NA
"query3606436",2667340323,"P-type Cu+ transporter",2663763516,"Paeniclostridium sordellii R30684",22,85,37,100,46.6,NA,27,861,NA
"query3606436",2695991296,"P-type Cu+ transporter",2695420437,"Paeniclostridium sordellii UMC4404",22,85,107,170,46.6,NA,27,861,NA
"query3606436",2543317080,"P-type Cu+ transporter",2541047518,"Paraclostridium bifermentans ATCC 638",22,85,8,71,46.2,NA,27,832,NA
"query3606436",2588179750,"P-type Cu+ transporter",2585428174,"Hathewaya proteolytica DSM 3090",26,85,823,881,46.2,2e-08,42,889,NA
"query3606436",2617982628,"cation diffusion facilitator family transporter",2617270907,"Paracoccus chinensis CGMCC 1.7655",19,85,3,69,46.2,2e-08,33,289,NA
"query3606436",2621142932,"P-type Cu+ transporter",2619619256,"Clostridium botulinum sv. B Osaka05",22,85,2,65,46.2,NA,31,811,NA
"query3606436",2635357959,"P-type Cu+ transporter",2634166358,"Clostridium frigidicarnis DSM 12271",23,88,3,68,46.2,3e-08,33,815,NA
"query3606436",2647770565,"P-type Cu+ transporter",2645727973,"Gottschalkia purinilytica DSM 1384",22,85,72,135,46.2,NA,31,793,NA
"query3606436",2651315164,"P-type Cu+ transporter",2648501799,"Clostridium botulinum B2 450",22,85,2,65,46.2,3e-08,31,811,NA
"query3606436",2697665148,"copper ion binding protein",2695420832,"Clostridium sporogenes 85-3852",22,87,2,67,46.2,1e-08,29,178,NA
"query3606436",2703028629,"copper ion binding protein",2700989517,"Clostridium botulinum Prevot1662",22,87,2,67,46.2,4e-09,29,103,NA
"query3606436",2716046866,"P-type Cu+ transporter",2713897210,"Clostridium botulinum AM553",22,85,2,65,46.2,3e-08,31,811,NA
"query3606436",2840510047,"P-type Cu+ transporter",2840502759,"Dictyobacter aurantiacus S27",25,85,25,85,46.2,NA,31,874,NA
"query3606436",648600763,"copper chaperone",648276680,"Ktedonobacter racemifer SOSP1-21, DSM 44963",22,85,2,65,46.2,1e-08,33,93,NA
"query3606436",2519484939,"copper chaperone",2519103103,"Brachyspira pilosicoli B2904",22,89,2,69,45.8,3e-09,28,69,NA
"query3606436",2522051456,"copper chaperone",2521172718,"Brachyspira pilosicoli P43/6/78",22,89,2,69,45.8,2e-09,28,69,NA
"query3606436",2527088399,"copper chaperone",2526164716,"Brachyspira pilosicoli WesB",22,89,2,69,45.8,3e-09,28,69,NA
"query3606436",2565732478,"copper ion binding protein",2563367177,"Paeniclostridium sordellii ATCC 9714",26,86,1,61,45.8,2e-09,28,68,NA
"query3606436",2566522903,"P-type Cu+ transporter",2565956637,"Clostridium botulinum 84",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2572839041,"P-type Cu+ transporter",2571042530,"Clostridium botulinum CDC54088",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2574189976,"P-type Cu+ transporter",2574179702,"Propionigenium maris DSM 9537",19,91,67,139,45.8,3e-08,30,835,NA
"query3606436",2581702516,"P-type Cu+ transporter",2579778957,"Clostridium botulinum CDC54085",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2600781923,"P-type Cu+ transporter",2600255061,"Clostridium ihumii AP5",23,85,73,135,45.8,NA,33,813,NA
"query3606436",2618208710,"P-type Cu+ transporter",2617270958,"Clostridium botulinum A2B2 87",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2621142651,"P-type Cu+ transporter",2619619256,"Clostridium botulinum sv. B Osaka05",26,85,75,134,45.8,NA,33,818,NA
"query3606436",2638230347,"P-type Cu+ transporter",2636415839,"Clostridium botulinum 277-00",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2656546526,"P-type Cu+ transporter",2654587998,"Paeniclostridium sordellii JGS6382",22,85,37,100,45.8,NA,25,861,NA
"query3606436",2657517035,"P-type Cu+ transporter",2657244956,"Paeniclostridium sordellii R32668",21,85,66,130,45.8,3e-08,25,821,NA
"query3606436",2657517035,"P-type Cu+ transporter",2657244956,"Paeniclostridium sordellii R32668",26,85,1,60,45.8,NA,28,821,NA
"query3606436",2657675103,"P-type Cu+ transporter",2657244996,"Paeniclostridium sordellii JGS6961",22,85,37,100,45.8,NA,27,861,NA
"query3606436",2657883130,"P-type Cu+ transporter",2657245049,"Clostridium botulinum CDC48761",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2660256658,"P-type Cu+ transporter",2660237905,"Clostridium botulinum ATCC 25763",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2661260664,"P-type Cu+ transporter",2660238160,"Paeniclostridium sordellii R28058",22,85,37,100,45.8,NA,27,861,NA
"query3606436",2664543019,"P-type Cu+ transporter",2663762825,"Clostridium botulinum CDC33700",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2664776451,"P-type Cu+ transporter",2663762878,"Clostridium botulinum CDC66088",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2666127967,"P-type Cu+ transporter",2663763217,"Clostridium botulinum ATCC 7949",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2666464799,"P-type Cu+ transporter",2663763297,"Clostridium botulinum CDC28023",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2666879897,"P-type Cu+ transporter",2663763402,"Clostridium botulinum Walls 8G",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2669368374,"P-type Cu+ transporter",2667527760,"Clostridium botulinum CDC37457",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2669756600,"P-type Cu+ transporter",2667527854,"Clostridium botulinum CDC67190",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2670388472,"P-type Cu+ transporter",2667528001,"Clostridium botulinum CDC37461",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2672229093,"P-type Cu+ transporter",2671180305,"Clostridium botulinum CDC48719",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2674483251,"P-type Cu+ transporter",2671180858,"Clostridium botulinum ATCC 17862",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2675775695,"P-type Cu+ transporter",2671181163,"Clostridium botulinum ATCC 17843",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2677224647,"P-type Cu+ transporter",2675903247,"Clostridium botulinum VPI 7124",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2677582708,"P-type Cu+ transporter",2675903344,"Clostridium botulinum CDC67187",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2677744798,"P-type Cu+ transporter",2675903382,"Clostridium botulinum SU1064",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2678907080,"P-type Cu+ transporter",2675903681,"Clostridium botulinum McClung 844",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2683193747,"P-type Cu+ transporter",2681813177,"Clostridium botulinum CDC52271",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2684120660,"P-type Cu+ transporter",2681813432,"Clostridium botulinum Prevot 697B",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2684129424,"P-type Cu+ transporter",2681813434,"Clostridium botulinum SU0801",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2684131476,"P-type Cu+ transporter",2681813435,"Clostridium botulinum SU0994",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2684137136,"P-type Cu+ transporter",2681813436,"Clostridium botulinum SU1259",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2692957066,"P-type Cu+ transporter",2690316268,"Clostridium botulinum CDC33702",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2693164599,"P-type Cu+ transporter",2690316317,"Clostridium botulinum CDC66089",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2696506876,"P-type Cu+ transporter",2695420555,"Clostridium botulinum CDC52298",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2696722370,"P-type Cu+ transporter",2695420606,"Clostridium botulinum CDC28012",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2699161767,"P-type Cu+ transporter",2698536452,"Clostridium botulinum CDC42961",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2716009587,"P-type Cu+ transporter",2713897200,"Clostridium botulinum ATCC 449",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2716013575,"P-type Cu+ transporter",2713897201,"Clostridium botulinum Hall 183",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2716017370,"P-type Cu+ transporter",2713897202,"Clostridium botulinum Hall 8388A",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2716021273,"P-type Cu+ transporter",2713897203,"Clostridium botulinum Hall 8857Ab",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2716024967,"P-type Cu+ transporter",2713897204,"Clostridium botulinum KF Meyer 126",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2716027512,"P-type Cu+ transporter",2713897205,"Clostridium botulinum Prevot 910",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2716032277,"P-type Cu+ transporter",2713897206,"Clostridium botulinum Hall 80",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2716036011,"P-type Cu+ transporter",2713897207,"Clostridium botulinum KF Meyer 33",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2716043299,"P-type Cu+ transporter",2713897209,"Clostridium botulinum AM1295",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2716050400,"P-type Cu+ transporter",2713897211,"Clostridium botulinum SU1306",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2721085338,"P-type Cu+ transporter",2718218349,"Clostridium botulinum CDC_67190",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2722507868,"copper chaperone",2721755413,"Hydrogenophilales bacterium RIFOXYA1_FULL_63_33",24,85,4,65,45.8,2e-09,37,69,NA
"query3606436",2723930028,"P-type Cu+ transporter",2721755776,"Clostridium botulinum CDC_69094",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727235714,"P-type Cu+ transporter",2724679550,"Clostridium botulinum CDC 1744",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727240525,"P-type Cu+ transporter",2724679551,"Clostridium botulinum ATCC 17843",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727247818,"P-type Cu+ transporter",2724679553,"Clostridium botulinum Hall 4834",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727250589,"P-type Cu+ transporter",2724679554,"Clostridium botulinum Prevot Dewping",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727267907,"P-type Cu+ transporter",2724679559,"Clostridium botulinum Walls 8G",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727285160,"P-type Cu+ transporter",2724679563,"Clostridium botulinum SU1937",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727285635,"P-type Cu+ transporter",2724679564,"Clostridium botulinum SU1274",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727291741,"P-type Cu+ transporter",2724679565,"Clostridium botulinum SU1917",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727297532,"P-type Cu+ transporter",2724679566,"Clostridium botulinum SU1887",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727299602,"P-type Cu+ transporter",2724679567,"Clostridium botulinum SU1275",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727305121,"P-type Cu+ transporter",2724679568,"Clostridium botulinum SU1934",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727309384,"P-type Cu+ transporter",2724679569,"Clostridium botulinum SU1304",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727312514,"P-type Cu+ transporter",2724679570,"Clostridium botulinum SU1054",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727315390,"P-type Cu+ transporter",2724679571,"Clostridium botulinum SU1072",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727319120,"P-type Cu+ transporter",2724679572,"Clostridium botulinum SU1074",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727322410,"P-type Cu+ transporter",2724679573,"Clostridium botulinum SU1112",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727326798,"P-type Cu+ transporter",2724679574,"Clostridium botulinum SU0998",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727330085,"P-type Cu+ transporter",2724679575,"Clostridium botulinum SU0807",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727344801,"P-type Cu+ transporter",2724679578,"Clostridium botulinum CDC 795",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727348110,"P-type Cu+ transporter",2724679579,"Clostridium botulinum SU1891",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727353502,"P-type Cu+ transporter",2724679580,"Clostridium botulinum SU1169",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2727357880,"P-type Cu+ transporter",2724679581,"Clostridium botulinum SU0945",22,85,2,65,45.8,NA,31,811,NA
"query3606436",2792207463,"P-type Cu+ transporter",2791354983,"Aurantimonas sp. 22II-16-19i",19,85,84,150,45.8,6e-08,37,851,NA
"query3606436",2812837010,"copper ion binding protein",2811995020,"Dehalobacterium formicoaceticum DMC",25,85,75,135,45.8,NA,34,296,NA
"query3606436",2512434107,"P-type Cu+ transporter",2512047057,"Clostridioides difficile ATCC 43255",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2515913078,"P-type Cu+ transporter",2515154168,"Clostridioides difficile ATCC 9689",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2520640995,"copper chaperone",2519899694,"Brachyspira innocens ATCC 29796",22,89,2,69,45.4,4e-09,32,69,NA
"query3606436",2527062097,"P-type Cu+ transporter",2526164710,"Clostridioides difficile DSM 1296",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2536136639,"P-type Cu+ transporter",2534681960,"Clostridioides difficile 002-P50-2011",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2536139850,"P-type Cu+ transporter",2534681961,"Clostridioides difficile 050-P50-2011",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2538289283,"P-type Cu+ transporter",2537561695,"Clostridioides difficile 70-100-2010",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2539926647,"P-type Cu+ transporter",2537562147,"Amycolatopsis azurea DSM 43854",21,85,8,70,45.4,1e-07,40,736,NA
"query3606436",2542283328,"P-type Cu+ transporter",2541047254,"Clostridioides difficile CD3",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542287220,"P-type Cu+ transporter",2541047255,"Clostridioides difficile CD8",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542291246,"P-type Cu+ transporter",2541047256,"Clostridioides difficile CD9",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542295245,"P-type Cu+ transporter",2541047257,"Clostridioides difficile CD18",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542299117,"P-type Cu+ transporter",2541047258,"Clostridioides difficile CD21",20,85,71,136,45.4,5e-08,29,828,NA
"query3606436",2542302919,"P-type Cu+ transporter",2541047259,"Clostridioides difficile CD17",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542306772,"P-type Cu+ transporter",2541047260,"Clostridioides difficile CD13",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542310625,"P-type Cu+ transporter",2541047261,"Clostridioides difficile CD22",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542314525,"P-type Cu+ transporter",2541047262,"Clostridioides difficile CD39",20,85,71,136,45.4,5e-08,29,828,NA
"query3606436",2542318359,"P-type Cu+ transporter",2541047263,"Clostridioides difficile CD40",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542322248,"P-type Cu+ transporter",2541047264,"Clostridioides difficile CD38",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542325998,"P-type Cu+ transporter",2541047265,"Clostridioides difficile CD34",20,85,71,136,45.4,5e-08,29,828,NA
"query3606436",2542333568,"P-type Cu+ transporter",2541047267,"Clostridioides difficile CD42",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542336953,"P-type Cu+ transporter",2541047268,"Clostridioides difficile CD41",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542341138,"P-type Cu+ transporter",2541047269,"Clostridioides difficile CD43",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542345300,"P-type Cu+ transporter",2541047270,"Clostridioides difficile CD49",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542349352,"P-type Cu+ transporter",2541047271,"Clostridioides difficile CD47",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542353077,"P-type Cu+ transporter",2541047272,"Clostridioides difficile CD46",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542357378,"P-type Cu+ transporter",2541047273,"Clostridioides difficile CD45",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542361190,"P-type E1-E2 ATPase",2541047274,"Clostridioides difficile CD51",20,85,76,141,45.4,5e-08,29,410,NA
"query3606436",2542365359,"P-type Cu+ transporter",2541047275,"Clostridioides difficile CD88",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542369194,"P-type Cu+ transporter",2541047276,"Clostridioides difficile CD86",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542373427,"P-type Cu+ transporter",2541047277,"Clostridioides difficile CD69",20,85,76,141,45.4,4e-08,29,833,NA
"query3606436",2542377257,"P-type Cu+ transporter",2541047278,"Clostridioides difficile CD70",20,85,71,136,45.4,5e-08,29,828,NA
"query3606436",2542381007,"P-type Cu+ transporter",2541047279,"Clostridioides difficile CD68",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542384803,"P-type Cu+ transporter",2541047280,"Clostridioides difficile CD92",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542388574,"P-type Cu+ transporter",2541047281,"Clostridioides difficile CD104",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542392512,"P-type Cu+ transporter",2541047282,"Clostridioides difficile CD109",20,85,71,136,45.4,5e-08,29,828,NA
"query3606436",2542396404,"P-type Cu+ transporter",2541047283,"Clostridioides difficile CD90",20,85,71,136,45.4,5e-08,29,828,NA
"query3606436",2542400127,"P-type Cu+ transporter",2541047284,"Clostridioides difficile CD111",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542404236,"P-type Cu+ transporter",2541047285,"Clostridioides difficile CD113",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542409063,"P-type Cu+ transporter",2541047286,"Clostridioides difficile CD129",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542412895,"P-type Cu+ transporter",2541047287,"Clostridioides difficile CD127",20,85,71,136,45.4,4e-08,29,828,NA
"query3606436",2542416054,"P-type Cu+ transporter",2541047288,"Clostridioides difficile CD131",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542419951,"P-type Cu+ transporter",2541047289,"Clostridioides difficile CD159",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542423607,"P-type Cu+ transporter",2541047290,"Clostridioides difficile CD132",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542427872,"P-type Cu+ transporter",2541047291,"Clostridioides difficile CD149",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542431729,"P-type Cu+ transporter",2541047292,"Clostridioides difficile CD144",20,85,71,136,45.4,5e-08,29,828,NA
"query3606436",2542435626,"P-type Cu+ transporter",2541047293,"Clostridioides difficile CD133",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542439397,"P-type Cu+ transporter",2541047294,"Clostridioides difficile CD165",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542448068,"P-type Cu+ transporter",2541047296,"Clostridioides difficile CD169",20,85,71,136,45.4,5e-08,29,828,NA
"query3606436",2542451897,"P-type Cu+ transporter",2541047297,"Clostridioides difficile CD166",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542455986,"P-type Cu+ transporter",2541047298,"Clostridioides difficile CD170",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542459835,"P-type Cu+ transporter",2541047299,"Clostridioides difficile CD175",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542463632,"P-type Cu+ transporter",2541047300,"Clostridioides difficile CD178",20,85,71,136,45.4,5e-08,29,828,NA
"query3606436",2542467655,"P-type Cu+ transporter",2541047301,"Clostridioides difficile CD181",20,85,71,136,45.4,5e-08,29,828,NA
"query3606436",2542471687,"P-type Cu+ transporter",2541047302,"Clostridioides difficile CD200",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542475575,"P-type Cu+ transporter",2541047303,"Clostridioides difficile CD201",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542479334,"P-type Cu+ transporter",2541047304,"Clostridioides difficile CD206",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542483204,"P-type Cu+ transporter",2541047305,"Clostridioides difficile CD211",20,85,76,141,45.4,5e-08,29,833,NA
"query3606436",2542486830,"P-type Cu+ transporter",2541047306,"Clostridioides difficile CD212",20,85,76,141,45.4,5e-08,29,833,NA
