"Query.Sequence.Name","Gene.ID","Gene.Name","Genome.ID","Genome.Name","Query.Start.Coord","Query.End.Coord","Subject.Start.Coord","Subject.End.Coord","Bit.Score","E.value","Identities","Subject.Length","X"
"query3606101",2758208499,"periplasmic mercuric ion binding protein",2757320534,"Caballeronia udeis ES_AL-E11",25,91,8,74,65.5,2e-16,48,76,NA
"query3606101",2713956319,"periplasmic mercuric ion binding protein",2713896719,"Unclassified Kofleriaceae PNA_bin4",23,90,38,105,65.1,5e-16,43,106,NA
"query3606101",2540473883,"periplasmic mercuric ion binding protein",2540341041,"Pseudoalteromonas sp. BSi20311",20,90,33,106,64.3,6e-16,46,109,NA
"query3606101",2597780914,"periplasmic mercuric ion binding protein",2597489864,"Congregibacter litoralis KT71",25,90,38,103,64.3,5e-16,42,107,NA
"query3606101",2836452820,"periplasmic mercuric ion binding protein",2836451291,"Unclassified Zetaproteobacteria bacterium 664-SC8_FULL_No.8_1.0_78",8,91,11,95,64.3,2e-16,40,98,NA
"query3606101",2842069427,"periplasmic mercuric ion binding protein",2842063143,"Methylobacterium brachiatum TX0642",1,91,1,96,63.5,2e-15,38,112,NA
"query3606101",2844113638,"periplasmic mercuric ion binding protein",2844110416,"Herbaspirillum sp. VT-16-41",8,91,9,84,63.5,7e-16,50,84,NA
"query3606101",2523631805,"copper chaperone CopZ",2523533522,"Paucidesulfovibrio longus DSM 6739",19,90,42,113,62.8,3e-15,36,119,NA
"query3606101",2805062766,"copper chaperone",2802429336,"Moraxella osloensis NP7",21,86,3,68,62,1e-15,39,70,NA
"query3606101",2829786907,"periplasmic mercuric ion binding protein",2829783330,"Sphingomonas trueperi DSM 7225",6,89,12,94,62,5e-15,43,104,NA
"query3606101",646167921,"copper chaperone",645951810,"Enhydrobacter aerosaccus SK60",21,86,3,68,62,1e-15,39,70,NA
"query3606101",2699273558,"hypothetical protein",2698536479,"Enterobacter kobei ST54:941713674",60,91,1,32,61.2,2e-15,94,32,NA
"query3606101",2633610516,"periplasmic mercuric ion binding protein",2630968880,"Sphingopyxis sp. LC81",3,90,6,93,60.8,1e-14,36,99,NA
"query3606101",2776680341,"periplasmic mercuric ion binding protein",2775506997,"Alteromonas sp. MB-3u-76",6,88,12,94,60.8,1e-14,43,105,NA
"query3606101",2830074220,"periplasmic mercuric ion binding protein",2830069742,"Sphingobium scionense DSM 19371",6,89,12,94,60.8,2e-14,43,104,NA
"query3606101",2633610683,"periplasmic mercuric ion binding protein",2630968880,"Sphingopyxis sp. LC81",18,89,21,94,59.7,3e-14,43,104,NA
"query3606101",2641374466,"copper chaperone",2639762946,"Bacillus sp. UMTAT18",23,86,2,65,59.7,1e-14,38,67,NA
"query3606101",2650603501,"copper chaperone",2648501636,"Bacillus cereus #17",23,86,2,65,59.7,2e-14,38,67,NA
"query3606101",2704961199,"copper chaperone",2703718890,"Bacillus cereus PE8-121b",23,86,2,65,59.7,2e-14,38,67,NA
"query3606101",2729025081,"copper chaperone",2728369074,"Bacillus wiedmannii FSL K6-0069",23,86,2,65,59.7,2e-14,38,67,NA
"query3606101",2744248769,"copper chaperone",2744054444,"Bacillus cereus B4120",23,86,2,65,59.7,2e-14,38,67,NA
"query3606101",2744257205,"copper chaperone",2744054445,"Bacillus cereus B4155",23,86,2,65,59.7,2e-14,38,67,NA
"query3606101",2839027675,"P-type Cu+ transporter",2839026242,"Brevibacillus gelatini DSM 100115",19,91,10,82,59.7,6e-13,36,805,NA
"query3606101",644493658,"copper chaperone",643886032,"Bacillus cereus R309803",23,86,7,70,59.7,2e-14,38,72,NA
"query3606101",2655429812,"periplasmic mercuric ion binding protein",2654587694,"Bosea vaviloviae SD260",1,90,1,95,59.3,8e-14,39,112,NA
"query3606101",2672320139,"periplasmic mercuric ion binding protein",2671180325,"Methylobacterium sp. ME121",18,91,21,96,59.3,8e-14,39,112,NA
"query3606101",2855926952,"periplasmic mercuric ion binding protein",2855920048,"Methylobacterium radiotolerans MAMP 4754",18,91,21,96,59.3,8e-14,39,112,NA
"query3606101",2556791245,"periplasmic mercuric ion binding protein",2554235754,"Bradyrhizobium sp. OHSU_III",3,91,2,95,58.9,8e-14,40,95,NA
"query3606101",2579988052,"periplasmic mercuric ion binding protein",2579778552,"Mesorhizobium sp. NBIMC_P2-C4",1,87,2,94,58.9,7e-14,41,99,NA
"query3606101",2581314738,"periplasmic mercuric ion binding protein",2579778865,"Mesorhizobium sp. NBIMC_P2-C2",1,87,2,94,58.9,6e-14,41,99,NA
"query3606101",2581894705,"periplasmic mercuric ion binding protein",2579779004,"Mesorhizobium sp. NBIMC_P2-C1",1,87,2,94,58.9,7e-14,41,99,NA
"query3606101",2584187431,"periplasmic mercuric ion binding protein",2582580991,"Mesorhizobium sp. NBIMC_P2-C3",1,87,2,94,58.9,6e-14,41,99,NA
"query3606101",2638630229,"periplasmic mercuric ion binding protein",2636415936,"Methylobacterium variabile DSM 16961",18,91,21,96,58.9,1e-13,42,112,NA
"query3606101",2814962085,"periplasmic mercuric ion binding protein",2814123148,"Methylobacterium sp. NP6",18,91,21,96,58.9,1e-13,39,112,NA
"query3606101",2844768152,"periplasmic mercuric ion binding protein",2844764314,"Mesorhizobium sp. YL-MPnR-2016",1,87,2,94,58.9,7e-14,41,99,NA
"query3606101",2579690029,"P-type Cu+ transporter",2576861810,"Defluviimonas sp. 20V17",11,85,4,78,58.5,1e-12,37,831,NA
"query3606101",2695048208,"P-type Cu+ transporter",2693429897,"Allgaiera indica DSM 24802",11,85,4,78,58.5,1e-12,37,831,NA
"query3606101",2745820005,"P-type Cu+ transporter",2744054835,"Staphylococcus aureus NMR02",23,85,3,65,58.2,1e-12,41,818,NA
"query3606101",2547098519,"periplasmic mercuric ion binding protein",2546826724,"Methylobacterium sp. EUR3 AL-11",18,91,21,96,57.8,3e-13,38,112,NA
"query3606101",2686822273,"periplasmic mercuric ion binding protein",2684623108,"Desulfuromonas sp. DDH964",20,84,21,84,57.4,2e-13,40,97,NA
"query3606101",2551987302,"periplasmic mercuric ion binding protein",2551306146,"Afipia birgiae 34632",22,91,25,96,57,6e-13,42,109,NA
"query3606101",2735032306,"P-type Cu+ transporter",2734482011,"Kouleothrix aurantiaca COM-B",20,91,2,73,57,8e-12,43,638,NA
"query3606101",2834748840,"periplasmic mercuric ion binding protein",2834748349,"Novosphingobium sp. HII-3",1,87,2,94,57,3e-13,39,99,NA
"query3606101",2514134573,"copper chaperone",2513237191,"Komagataeibacter medellinensis NBRC 3288",22,88,16,82,56.6,2e-13,40,83,NA
"query3606101",2624538444,"periplasmic mercuric ion binding protein",2623620456,"Belnapia rosea MJ22",19,91,23,97,56.6,7e-13,45,97,NA
"query3606101",2732592760,"copper chaperone",2731957652,"Cytobacillus firmus NBRC 15306",22,85,2,65,56.2,3e-13,38,68,NA
"query3606101",2741409068,"copper ion binding protein",2740891993,"Candidatus Heimdallarchaeota archaeon LC_3",28,91,11,74,56.2,5e-12,36,192,NA
"query3606101",2815111370,"copper chaperone",2814123191,"Cytobacillus firmus NCTC 10335",22,85,2,65,56.2,3e-13,38,68,NA
"query3606101",2533151043,"copper chaperone",2531839347,"Staphylococcus aureus aureus MRSA177",19,86,3,69,55.8,3e-13,35,71,NA
"query3606101",2629775667,"copper chaperone",2627853986,"Geobacillus sp. 12AMOR1",23,86,3,66,55.8,3e-13,39,68,NA
"query3606101",2629775633,"copper chaperone",2627853986,"Geobacillus sp. 12AMOR1",23,86,3,66,55.8,3e-13,39,68,NA
"query3606101",2531459214,"copper chaperone",2529293169,"Staphylococcus aureus aureus CM05",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2534713885,"copper chaperone",2534681607,"Staphylococcus aureus aureus 21196",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2539625663,"copper chaperone",2537562050,"Staphylococcus aureus aureus 21283",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2541355631,"copper chaperone",2541046986,"Staphylococcus aureus aureus 21282",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2563996934,"copper chaperone",2563366767,"Staphylococcus aureus aureus PSP1996",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2568693160,"copper chaperone",2568526039,"Staphylococcus aureus DAR5800",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2568901281,"copper chaperone",2568526102,"Staphylococcus aureus DAR5847",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2569294560,"copper chaperone",2568526223,"Staphylococcus aureus DAR5833",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2569515922,"copper chaperone",2568526290,"Staphylococcus aureus DAR5805",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2569760953,"copper chaperone",2568526364,"Staphylococcus aureus DAR5807",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2570093585,"copper chaperone",2568526468,"Staphylococcus aureus DAR5851",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2570153933,"copper chaperone",2568526487,"Staphylococcus aureus DAR5882",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2570164401,"copper chaperone",2568526490,"Staphylococcus aureus DAR5838",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2570281438,"copper chaperone",2568526526,"Staphylococcus aureus DAR5803",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2570461067,"copper chaperone",2568526583,"Staphylococcus aureus DAR5895",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2570572548,"copper chaperone",2568526615,"Staphylococcus aureus DAR5811",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2571163461,"copper chaperone",2571042028,"Staphylococcus aureus DAR5789",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2571188271,"copper chaperone",2571042036,"Staphylococcus aureus DAR5853",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2571290081,"copper chaperone",2571042065,"Staphylococcus aureus DAR5863",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2571346341,"copper chaperone",2571042084,"Staphylococcus aureus DAR5844",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2571526229,"copper chaperone",2571042142,"Staphylococcus aureus DAR5876",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2571593678,"copper chaperone",2571042162,"Staphylococcus aureus DAR5827",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2571892734,"copper chaperone",2571042252,"Staphylococcus aureus DAR5898",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2571933971,"copper chaperone",2571042266,"Staphylococcus aureus DAR5850",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2572061572,"copper chaperone",2571042305,"Staphylococcus aureus DAR5855",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2572956616,"copper chaperone",2571042562,"Staphylococcus aureus DAR5812",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2573092851,"copper chaperone",2571042606,"Staphylococcus aureus DAR5861",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2574633234,"copper chaperone",2574179817,"Staphylococcus aureus DAR5820",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2576258142,"copper chaperone",2574180280,"Staphylococcus aureus F22893",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2576542144,"copper chaperone",2574180362,"Staphylococcus aureus DAR5843",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2576730104,"copper chaperone",2574180417,"Staphylococcus aureus DAR5866",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2576750210,"copper chaperone",2574180423,"Staphylococcus aureus DAR5862",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2577300808,"copper chaperone",2576861117,"Staphylococcus aureus DAR5825",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2577608496,"copper chaperone",2576861207,"Staphylococcus aureus DAR5858",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2577834199,"copper chaperone",2576861271,"Staphylococcus aureus DAR5808",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2577943082,"copper chaperone",2576861303,"Staphylococcus aureus DAR5840",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2578243471,"copper chaperone",2576861393,"Staphylococcus aureus DAR5829",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2584345621,"copper chaperone",2582581032,"Staphylococcus aureus DAR5836",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2584394993,"copper chaperone",2582581050,"Staphylococcus aureus DAR5839",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2584540263,"copper chaperone",2582581103,"Staphylococcus aureus DAR5857",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2584555198,"copper chaperone",2582581108,"Staphylococcus aureus DAR5849",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2584592654,"copper chaperone",2582581122,"Staphylococcus aureus DAR5797",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2598472795,"copper chaperone",2597490140,"Staphylococcus aureus 29247",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2600464113,"copper chaperone",2600254959,"Staphylococcus aureus DAR5790",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2602617753,"copper chaperone",2602041683,"Staphylococcus aureus DAR5794",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2602630035,"copper chaperone",2602041688,"Staphylococcus aureus DAR5834",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2602755420,"copper chaperone",2602041743,"Staphylococcus aureus DAR3150",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2602759300,"copper chaperone",2602041744,"Staphylococcus aureus DAR3153",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2602811707,"copper chaperone",2602041763,"Staphylococcus aureus DAR5868",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2602814253,"copper chaperone",2602041764,"Staphylococcus aureus DAR5873",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2602817110,"copper chaperone",2602041766,"Staphylococcus aureus DAR5791",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2602819294,"copper chaperone",2602041767,"Staphylococcus aureus DAR5796",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2602822026,"copper chaperone",2602041768,"Staphylococcus aureus DAR5848",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2602838881,"copper chaperone",2602041774,"Staphylococcus aureus DAR5894",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2602847733,"copper chaperone",2602041777,"Staphylococcus aureus DAR5815",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2602849272,"copper chaperone",2602041778,"Staphylococcus aureus DAR5835",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2602994506,"copper chaperone",2602041836,"Staphylococcus aureus DAR3236",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2603010577,"copper chaperone",2602041842,"Staphylococcus aureus DAR5869",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2603014711,"copper chaperone",2602041843,"Staphylococcus aureus DAR5881",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2603016456,"copper chaperone",2602041844,"Staphylococcus aureus DAR5885",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2603020512,"copper chaperone",2602041845,"Staphylococcus aureus DAR5887",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2603028300,"copper chaperone",2602041848,"Staphylococcus aureus DAR5792",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2603029957,"copper chaperone",2602041849,"Staphylococcus aureus DAR5854",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2603032742,"copper chaperone",2602041850,"Staphylococcus aureus DAR5856",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2603041220,"copper chaperone",2602041854,"Staphylococcus aureus DAR5804",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2603044933,"copper chaperone",2602041855,"Staphylococcus aureus DAR5817",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2603047600,"copper chaperone",2602041856,"Staphylococcus aureus DAR5824",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604183663,"copper chaperone",2603879591,"Staphylococcus aureus DAR5793",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604187567,"copper chaperone",2603879592,"Staphylococcus aureus DAR5795",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604188739,"copper chaperone",2603879593,"Staphylococcus aureus DAR5845",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604200398,"copper chaperone",2603879597,"Staphylococcus aureus DAR5830",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604202812,"copper chaperone",2603879598,"Staphylococcus aureus DAR5832",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604205841,"copper chaperone",2603879599,"Staphylococcus aureus DAR5841",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604480095,"copper chaperone",2603879681,"Staphylococcus aureus DAR3152",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604483837,"copper chaperone",2603879682,"Staphylococcus aureus DAR3175",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604513940,"copper chaperone",2603879693,"Staphylococcus aureus DAR5888",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604550920,"copper chaperone",2603879705,"Staphylococcus aureus DAR133",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604830498,"copper chaperone",2603879787,"Staphylococcus aureus DAR3148",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604871012,"copper chaperone",2603879802,"Staphylococcus aureus DAR5878",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604874613,"copper chaperone",2603879803,"Staphylococcus aureus DAR5884",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604880422,"copper chaperone",2603879805,"Staphylococcus aureus DAR5891",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604901047,"copper chaperone",2603879811,"Staphylococcus aureus DAR5859",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604922870,"copper chaperone",2603879819,"Staphylococcus aureus DAR5809",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604927642,"copper chaperone",2603879821,"Staphylococcus aureus DAR5828",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2604930814,"copper chaperone",2603879822,"Staphylococcus aureus DAR5831",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2605198296,"copper chaperone",2603879903,"Staphylococcus aureus DAR3143",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2605239556,"copper chaperone",2603879918,"Staphylococcus aureus DAR5880",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2605258163,"copper chaperone",2603879924,"Staphylococcus aureus DAR116",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2605270028,"copper chaperone",2603879928,"Staphylococcus aureus DAR5799",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2605273115,"copper chaperone",2603879929,"Staphylococcus aureus DAR5813",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2605276392,"copper chaperone",2603879930,"Staphylococcus aureus DAR5837",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2605582935,"copper chaperone",2603880025,"Staphylococcus aureus DAR5886",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2605616938,"copper chaperone",2603880037,"Staphylococcus aureus DAR5842",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2605620279,"copper chaperone",2603880038,"Staphylococcus aureus DAR5860",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2605623196,"copper chaperone",2603880039,"Staphylococcus aureus DAR5892",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2605625397,"copper chaperone",2603880040,"Staphylococcus aureus DAR5823",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2605628211,"copper chaperone",2603880041,"Staphylococcus aureus DAR5826",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2605963994,"copper chaperone",2603880145,"Staphylococcus aureus DAR5874",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2611160539,"copper chaperone",2609460037,"Staphylococcus aureus aureus S2395",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2611170296,"copper chaperone",2609460040,"Staphylococcus aureus aureus S2396",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618775509,"copper chaperone",2617271095,"Staphylococcus aureus aureus MRSA_E1",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618778305,"copper chaperone",2617271096,"Staphylococcus aureus aureus MRSA_P1",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618844785,"copper chaperone",2617271117,"Staphylococcus aureus aureus MRSA_P11",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618847611,"copper chaperone",2617271118,"Staphylococcus aureus aureus MRSA_P12",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618850602,"copper chaperone",2617271119,"Staphylococcus aureus aureus MRSA_P13",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618853206,"copper chaperone",2617271120,"Staphylococcus aureus aureus MRSA_P14",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618855584,"copper chaperone",2617271121,"Staphylococcus aureus aureus MRSA_P2",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618910141,"copper chaperone",2617271138,"Staphylococcus aureus aureus MRSA_P3",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618912162,"copper chaperone",2617271139,"Staphylococcus aureus aureus MRSA_P4",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618917139,"copper chaperone",2617271140,"Staphylococcus aureus aureus MRSA_P5",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618919629,"copper chaperone",2617271141,"Staphylococcus aureus aureus MRSA_P6",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618921552,"copper chaperone",2617271142,"Staphylococcus aureus aureus MRSA_P7",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618924170,"copper chaperone",2617271143,"Staphylococcus aureus aureus MRSA_P8",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618926449,"copper chaperone",2617271144,"Staphylococcus aureus aureus MRSA_P9",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618929728,"copper chaperone",2617271145,"Staphylococcus aureus aureus MRSA_S2",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2618933673,"copper chaperone",2617271146,"Staphylococcus aureus aureus MRSA_S3",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2619001241,"copper chaperone",2617271171,"Staphylococcus aureus aureus MRSA_P10",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2631772593,"copper chaperone",2630968430,"Staphylococcus aureus C329",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2632990814,"copper chaperone",2630968723,"Staphylococcus aureus C679",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2633691922,"copper chaperone",2630968900,"Staphylococcus aureus HUV03",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2633753771,"copper chaperone",2630968916,"Staphylococcus aureus E404",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2633784180,"copper chaperone",2630968923,"Staphylococcus aureus HUV01",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2635903917,"copper chaperone",2634166490,"Staphylococcus aureus M120",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2636478379,"copper chaperone",2636415415,"Staphylococcus aureus V1859",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2636682200,"copper chaperone",2636415465,"Staphylococcus aureus HUV07",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2637062800,"copper chaperone",2636415560,"Staphylococcus aureus M109",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2637472068,"copper chaperone",2636415660,"Staphylococcus aureus E396",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2638042172,"copper chaperone",2636415794,"Staphylococcus aureus C186",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2638311193,"copper chaperone",2636415860,"Staphylococcus aureus C1667",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2641465444,"copper chaperone",2639762968,"Staphylococcus aureus C1675",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2641529402,"copper chaperone",2639762984,"Staphylococcus aureus aureus CCM5757",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2642323660,"copper chaperone",2639763181,"Staphylococcus aureus C1058",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2649884775,"copper chaperone",2648501430,"Staphylococcus aureus CA17",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2651149079,"copper chaperone",2648501757,"Staphylococcus aureus M121",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2651645723,"copper chaperone",2648501879,"Staphylococcus aureus C123",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2659661369,"copper chaperone",2657245611,"Staphylococcus aureus aureus MRSA_S17",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2665966075,"copper chaperone",2663763177,"Staphylococcus aureus aureus MRSA_S24",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2668861281,"copper chaperone",2667527629,"Staphylococcus aureus aureus MRSA_S9",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2669073146,"copper chaperone",2667527689,"Staphylococcus aureus aureus MRSA_S2",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2672974998,"copper chaperone",2671180486,"Staphylococcus aureus aureus MRSA_S1",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2674168830,"copper chaperone",2671180783,"Staphylococcus aureus aureus MRSA_S1",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2677876435,"copper chaperone",2675903414,"Staphylococcus aureus CC072",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2678306930,"copper chaperone",2675903527,"Staphylococcus aureus aureus MRSA_S11",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2678777693,"copper chaperone",2675903651,"Staphylococcus aureus aureus MRSA_S13",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2684745545,"copper chaperone",2684622533,"Staphylococcus aureus DD1",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2695491872,"copper chaperone",2695420319,"Staphylococcus aureus NRS105",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2703101347,"copper chaperone",2700989533,"Staphylococcus aureus aureus MRSA_S14",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2707713243,"copper chaperone",2706794626,"Staphylococcus aureus CC6",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2707787764,"copper chaperone",2706794646,"Staphylococcus aureus A2",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2707790623,"copper chaperone",2706794647,"Staphylococcus aureus B8",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2716060954,"copper chaperone",2713897214,"Staphylococcus aureus aureus MRSA_S7",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2725004002,"copper chaperone",2724679002,"Staphylococcus aureus UC50",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2726417638,"copper chaperone",2724679325,"Staphylococcus aureus C6",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2743434192,"copper chaperone",2740892434,"Staphylococcus aureus 1680",26,86,6,66,55.5,4e-13,36,68,NA
"query3606101",2776822353,"periplasmic mercuric ion binding protein",2775507030,"Bradyrhizobium sp. UASWS1016",19,91,22,98,55.5,2e-12,43,98,NA
